Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.10     0.00    43596     0.00     0.00  std::__detail::operator!=(std::__detail::_Node_const_iterator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, false, false> const&, std::__detail::_Node_const_iterator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, false, false> const&)
  0.00      0.10     0.00    38156     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::operator++()
  0.00      0.10     0.00    38156     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::operator*() const
  0.00      0.10     0.00    38130     0.00     0.00  unsigned int const& std::forward<unsigned int const&>(std::remove_reference<unsigned int const&>::type&)
  0.00      0.10     0.00    38127     0.00     0.00  unsigned int* std::__niter_base<unsigned int*>(unsigned int*)
  0.00      0.10     0.00    33364     0.00     0.00  sf::Rect<float>::Rect(float, float, float, float)
  0.00      0.10     0.00    31843     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > >::_M_ptr()
  0.00      0.10     0.00    31843     0.00     0.00  __gnu_cxx::__aligned_buffer<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > >::_M_addr()
  0.00      0.10     0.00    31820     0.00     0.00  std::unordered_map<unsigned int, ComponentContainer, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, ComponentContainer> > >::operator[](unsigned int const&)
  0.00      0.10     0.00    31820     0.00     0.00  std::__detail::_Map_base<unsigned int, std::pair<unsigned int const, ComponentContainer>, std::allocator<std::pair<unsigned int const, ComponentContainer> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned int const&)
  0.00      0.10     0.00    31817     0.00     0.00  World::IsEntityValid(unsigned int) const
  0.00      0.10     0.00    31817     0.00     0.00  std::__detail::operator!=(std::__detail::_Node_const_iterator<std::pair<unsigned int const, ComponentContainer>, false, false> const&, std::__detail::_Node_const_iterator<std::pair<unsigned int const, ComponentContainer>, false, false> const&)
  0.00      0.10     0.00    31816     0.00     0.00  std::__detail::_Node_iterator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, false, false>::operator->() const
  0.00      0.10     0.00    31803     0.00     0.00  std::unique_ptr<Component, std::default_delete<Component> >::get() const
  0.00      0.10     0.00    31803     0.00     0.00  std::__uniq_ptr_impl<Component, std::default_delete<Component> >::_M_ptr() const
  0.00      0.10     0.00    31803     0.00     0.00  std::_Hashtable<unsigned long, std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, std::allocator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end()
  0.00      0.10     0.00    31803     0.00     0.00  std::_Hashtable<unsigned long, std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, std::allocator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find(unsigned long const&)
  0.00      0.10     0.00    31803     0.00     0.00  std::_Head_base<0ul, Component*, false>::_M_head(std::_Head_base<0ul, Component*, false> const&)
  0.00      0.10     0.00    31803     0.00     0.00  std::_Tuple_impl<0ul, Component*, std::default_delete<Component> >::_M_head(std::_Tuple_impl<0ul, Component*, std::default_delete<Component> > const&)
  0.00      0.10     0.00    31803     0.00     0.00  std::unordered_map<unsigned long, std::unique_ptr<Component, std::default_delete<Component> >, std::hash<unsigned long>, std::equal_to<unsigned long>, std::allocator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > > >::end()
  0.00      0.10     0.00    31803     0.00     0.00  std::unordered_map<unsigned long, std::unique_ptr<Component, std::default_delete<Component> >, std::hash<unsigned long>, std::equal_to<unsigned long>, std::allocator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > > > >::find(unsigned long const&)
  0.00      0.10     0.00    31803     0.00     0.00  std::__detail::operator==(std::__detail::_Node_iterator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, false, false> const&, std::__detail::_Node_iterator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, false, false> const&)
  0.00      0.10     0.00    31803     0.00     0.00  std::__detail::operator!=(std::__detail::_Node_iterator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, false, false> const&, std::__detail::_Node_iterator<std::pair<unsigned long const, std::unique_ptr<Component, std::default_delete<Component> > >, false, false> const&)
  0.00      0.10     0.00    31803     0.00     0.00  Component* const& std::__get_helper<0ul, Component*, std::default_delete<Component> >(std::_Tuple_impl<0ul, Component*, std::default_delete<Component> > const&)
  0.00      0.10     0.00    31803     0.00     0.00  std::tuple_element<0ul, std::tuple<Component*, std::default_delete<Component> > >::type const& std::get<0ul, Component*, std::default_delete<Component> >(std::tuple<Component*, std::default_delete<Component> > const&)
  0.00      0.10     0.00    31352     0.00     0.00  Map::GetBlockDefinitions()
  0.00      0.10     0.00    31352     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++()
  0.00      0.10     0.00    31352     0.00     0.00  __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const
  0.00      0.10     0.00    29067     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::end()
  0.00      0.10     0.00    29067     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::begin()
  0.00      0.10     0.00    26366     0.00     0.00  unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.10     0.00    26290     0.00     0.00  unsigned long ComponentTypeID::GetID<TransformComponent>()
  0.00      0.10     0.00    25418     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator() const
  0.00      0.10     0.00    25418     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::max_size() const
  0.00      0.10     0.00    25418     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::_S_max_size(std::allocator<unsigned int> const&)
  0.00      0.10     0.00    22960     0.00     0.00  bool __gnu_cxx::operator!=<std::unique_ptr<System, std::default_delete<System> >*, std::vector<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > > >(__gnu_cxx::__normal_iterator<std::unique_ptr<System, std::default_delete<System> >*, std::vector<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > > > const&, __gnu_cxx::__normal_iterator<std::unique_ptr<System, std::default_delete<System> >*, std::vector<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > > > const&)
  0.00      0.10     0.00    20097     0.00     0.00  __gnu_cxx::__normal_iterator<std::unique_ptr<System, std::default_delete<System> >*, std::vector<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > > >::operator*() const
  0.00      0.10     0.00    20090     0.00     0.00  __gnu_cxx::__normal_iterator<std::unique_ptr<System, std::default_delete<System> >*, std::vector<std::unique_ptr<System, std::default_delete<System> >, std::allocator<std::unique_ptr<System, std::default_delete<System> > > > >::operator++()
  0.00      0.10     0.00    20090     0.00     0.00  std::unique_ptr<System, std::default_delete<System> >::get() const
  0.00      0.10     0.00    20090     0.00     0.00  std::unique_ptr<System, std::default_delete<System> >::operator->() const
  0.00      0.10     0.00    20090     0.00     0.00  std::__uniq_ptr_impl<System, std::default_delete<System> >::_M_ptr() const
  0.00      0.10     0.00    20090     0.00     0.00  std::_Head_base<0ul, System*, false>::_M_head(std::_Head_base<0ul, System*, false> const&)
  0.00      0.10     0.00    20090     0.00     0.00  std::_Tuple_impl<0ul, System*, std::default_delete<System> >::_M_head(std::_Tuple_impl<0ul, System*, std::default_delete<System> > const&)
  0.00      0.10     0.00    20090     0.00     0.00  System* const& std::__get_helper<0ul, System*, std::default_delete<System> >(std::_Tuple_impl<0ul, System*, std::default_delete<System> > const&)
  0.00      0.10     0.00    20090     0.00     0.00  std::tuple_element<0ul, std::tuple<System*, std::default_delete<System> > >::type const& std::get<0ul, System*, std::default_delete<System> >(std::tuple<System*, std::default_delete<System> > const&)
  0.00      0.10     0.00    19976     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_get_Tp_allocator()
  0.00      0.10     0.00    19176     0.00     0.00  unsigned long ComponentTypeID::GetID<VelocityComponent>()
  0.00      0.10     0.00    14494     0.00     0.00  bool ComponentContainer::HasComponent<TransformComponent>() const
  0.00      0.10     0.00    14494     0.00     0.00  bool World::HasComponent<TransformComponent>(unsigned int) const
  0.00      0.10     0.00    13674     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.10     0.00    13072     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.10     0.00    12717     0.00     0.00  std::__new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long)
  0.00      0.10     0.00    12709     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > > const&)
  0.00      0.10     0.00    12709     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const
  0.00      0.10     0.00    12709     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_allocate(unsigned long)
  0.00      0.10     0.00    12709     0.00     0.00  std::__new_allocator<unsigned int>::allocate(unsigned long, void const*)
  0.00      0.10     0.00    12709     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::_S_relocate(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  0.00      0.10     0.00    12709     0.00     0.00  void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_append<unsigned int const&>(unsigned int const&)
  0.00      0.10     0.00    12709     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int const&)
  0.00      0.10     0.00    12709     0.00     0.00  unsigned int* std::__relocate_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  0.00      0.10     0.00    12709     0.00     0.00  unsigned int* std::__to_address<unsigned int>(unsigned int*)
  0.00      0.10     0.00    12709     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<unsigned int, void>::value, unsigned int*>::type std::__relocate_a_1<unsigned int, unsigned int>(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&)
  0.00      0.10     0.00    12709     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_append<unsigned int const&>(unsigned int const&)::_Guard::_Guard(unsigned int*, unsigned long, std::allocator<unsigned int>&)
  0.00      0.10     0.00    12709     0.00     0.00  std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_append<unsigned int const&>(unsigned int const&)::_Guard::~_Guard()
